25728,11647,17040,27472,5811,17348,40349,11617,3436,76670,220259,359337,293832,510820,400544,1735937,3916729,124264,59898,51984,74289,147062,225799,342067,374219,156788,56139,14211,44385,45945,71058,43457,21811,22680,145557,9278,10713,27684,49994,12762,11525,167547,117837,986,1094,31127,12900,297377,67142,90127,122263,15226,88161,84139,30040,69976,47096,31354,39625,41578,75337,0,17142,0
9144,97108,12267,1832,21737,31375,38912,4170,915,105782,141069,222384,190949,517192,700896,2393040,5296657,129503,186896,50838,958245,447495,409977,107946,21450,163345,11043,52902,55266,66454,94886,18424,5879,35475,43105,16265,0,19152,56225,14431,6108,96119,70342,1170,42445,47835,69292,268474,12902,68353,23026,24776,26010,84451,1004,121909,191134,88302,50382,62420,37183,0,3663,0
64892,694,20387,30632,58304,1270,68030,54866,4224,33751,122469,347047,318428,596912,555050,2173714,928839,54046,48400,55854,781936,57792,123747,84364,67367,106382,4346,67864,50687,34733,19334,70493,19696,89800,55856,28857,0,68056,174833,84515,4528,77253,0,739,90473,20357,8433,191339,408024,102798,3611,124107,69205,141327,13188,717015,245272,155899,143046,278193,19713,4477,49635,0
34945,59808,29468,22718,25425,0,74994,84284,59260,11555,210166,394139,566165,357677,1252999,923960,190605,88805,92382,517609,524033,194089,171468,70620,0,132,51303,43295,56949,55729,156926,89483,51762,143634,40678,136810,51072,107246,158631,31047,65060,11081,4926,128,12075,44401,25395,157012,634460,125724,0,31662,74963,187095,80778,28468,143502,202542,345304,467845,212826,21207,47819,0
83858,51284,87856,13385,1428,48426,136323,74317,232467,12181,141020,706211,587321,663305,697892,1632838,113857,129074,294785,1622924,1461887,225608,56772,85447,0,3795,46729,65651,47131,28446,69992,119705,111316,47679,36462,20393,102814,32303,59502,13430,0,153109,37537,5878,76330,0,91193,120740,136751,73892,27262,67717,110521,55173,243916,80902,203243,166568,1633704,627018,230524,58244,22412,0
39565,121613,440,5013,80280,13630,32017,35777,29967,29791,318623,924076,469689,326416,550732,1756278,193643,465908,1615484,1568907,1438211,53201,0,9834,18281,42465,41965,28273,7124,22286,20578,63797,62585,107864,46861,55280,434074,124649,52255,31460,34786,92300,23219,65054,14617,4755,49166,314212,35156,62654,20779,29591,92301,130522,94686,57728,108271,8560,420297,584818,264569,0,5996,0
76284,178667,38787,21813,62004,161402,67282,427715,35099,33775,142842,1295273,404953,323871,297558,1185017,1163978,1115265,2202274,885843,416945,113875,71222,3371,26679,65119,15915,14623,16004,12976,9367,44478,28672,32568,22254,45525,84389,55601,26910,32326,50108,14835,54975,27571,46346,242729,41767,86715,100768,79605,83193,124002,149674,364348,247275,107955,61948,53824,343476,187588,55892,91757,2780,0
4106,623066,126397,22264,3263,8186,6564,496030,119341,17477,101317,307781,447319,646811,306909,1428947,1107819,1450792,2331783,729044,0,91182,43589,10568,34986,8928,2655,17441,20646,36164,28205,4461,11280,4423,2126,3444,51541,59720,4749,21384,8051,11930,1343,3002,44508,50634,33562,45408,78396,59251,14171,124600,187587,229678,274480,650286,122223,64952,92588,70556,129115,89749,34736,1104
23582,151699,109942,17878,21804,33644,11301,24437,32957,79883,67764,220017,497339,701240,209419,578793,716779,2810480,719662,312159,10714,20974,35726,70386,7140,10576,3275,13103,22090,50357,61034,6005,11504,24280,0,21478,38305,35575,96257,58099,49091,0,0,0,36766,59301,4172,21032,4659,32251,7480,45355,9927,32253,227326,1978885,201853,76237,159639,22901,63320,112450,12589,0
19187,139172,23331,2883,11063,40709,21020,14035,17935,89211,117509,43189,412212,749599,2182553,1502767,649384,1089110,239217,105139,50876,21767,55455,30358,7054,15198,16607,61723,38066,41669,17303,29941,43983,34774,15005,22081,51475,24354,39132,77785,39023,106169,70315,46805,43523,79367,17019,5324,11221,13792,0,39957,47138,86466,177955,807748,38502,50792,295368,44478,89999,332334,1914,0
29687,78,0,4662,6132,3746,25174,27681,11046,77097,69933,99709,72841,184584,164808,554329,720794,318413,200139,30808,128127,64351,95302,15198,4579,21613,11687,22822,21374,64284,33712,12051,24939,12668,6910,48642,24022,2653,12682,21524,41032,101151,5090,27767,97257,208424,29863,52079,59514,16898,24965,56764,64035,65301,301792,109854,101722,60475,149332,25548,39271,128003,9820,0
