0,0,0,0,0,0,0,0,0,0,0,0,0,0,66458,46082,71634,62541,106276,86991,180109,102917,99133,138945,85789,45961,30588,44542,42345,120079,78974,102081,66611,109628,152095,147793,76595,96898,85013,102292,65736,99337,90765,31468,19724,30504,47157,28757,53411,35469,41403,25276,77498,84851,80877,30462,27368,11832,38807,26837,29864,19271,29568,45941,81696,50239,55907,3616,18652,5621,60333,45278,13961,103961,1476,189491,57359,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16344,139882,105795,122664,119427,87154,256201,163115,314916,309798,265942,345799,214890,138387,50866,51310,90792,110171,212124,179883,217726,203386,169838,183083,180989,164506,245366,35630,80134,165270,108863,109036,91141,91135,67929,79319,119079,143061,121804,103179,177475,294790,142164,57419,43918,50956,91449,21281,73061,33225,51788,20384,120399,96064,37304,5824,52154,39054,35985,187316,11615,66230,8573,0,663874,338614,448,436,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,51919,153880,67125,144319,83024,93746,184016,140214,157814,145652,243268,162544,255946,230215,75161,74032,57513,141880,147899,220678,216593,131804,157398,144305,133875,173372,125015,119702,17253,192343,141842,112276,141872,98531,107780,61162,57194,38812,95179,105544,80614,74948,76580,57219,80650,64698,87509,74585,79301,33399,32778,14222,64009,211230,56983,41760,42984,37086,72815,76825,40079,50816,450,12106,56543,557592,375071,9831,540,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,103139,163519,101118,194114,95989,73840,150104,251444,189416,120260,175812,225229,248218,285264,189430,93622,90849,119830,177412,127260,278095,154793,137808,128155,135959,165900,104867,87330,39799,114932,138100,175016,219756,194653,94671,127049,93802,97400,240301,124597,83399,81876,57975,99166,88187,89832,56043,54492,49200,51858,47755,34684,38871,108792,63498,21822,28575,10616,22345,44356,20380,67254,0,174281,319075,52945,47404,77917,31185,514,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12128,170410,168302,190027,133760,176215,58398,91245,178752,181704,263797,156737,235031,185447,134484,137682,86564,96465,102337,142313,285467,245474,232967,128258,170405,265748,237084,228255,120619,118959,59240,115643,120248,90833,84643,167804,133487,79607,103374,154406,85336,72852,78476,54403,62383,118509,264944,81295,57328,63108,29982,52856,67963,70188,40536,71307,59936,21955,21965,25965,13102,50307,54716,6625,142801,102254,103577,87526,101576,168844,13766,573,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11726,163799,158971,205613,176704,184920,88878,132361,152449,264953,307702,175720,242785,232916,117849,139736,176244,185871,214734,292409,325199,126929,196579,222410,216378,271587,174408,94412,182601,165529,148863,196997,121970,60192,106948,106421,96542,137876,122573,120909,84419,106603,59873,66910,69677,171564,334701,33350,53595,39516,66328,74486,55282,47468,62737,17671,58605,12945,21447,36922,17832,115041,373600,279341,193379,129279,30308,23171,191910,228941,63566,8244,512,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,79365,136117,144454,157807,119169,70464,67457,79787,95109,172643,249566,239301,174075,160468,149956,143726,86161,92848,164358,125808,155160,151367,214269,160481,178968,203253,214639,235726,154514,119934,63072,131455,230651,119347,69324,168011,32729,103650,227169,160940,151756,88995,60443,57992,101844,120770,108885,61209,61049,93792,20565,16442,39067,5295,23862,31994,25649,28365,5560,40547,36840,232180,467770,137032,50498,178204,123821,99265,73859,142528,6869,140146,45634,273,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,82907,236240,166830,86275,81983,65981,102516,84115,147342,186660,146605,149098,145630,167045,187126,151841,63482,111037,91849,140271,169355,165336,120673,117602,279358,90843,84171,77079,106478,109640,153451,98576,189373,153338,108727,97097,108204,141685,150234,84554,148339,104023,98756,114027,84419,97672,93493,55040,78815,68126,23243,30481,91203,69686,9905,35922,25695,28350,69973,169565,179832,212628,420414,173625,56652,68150,61840,177774,95089,1305,698,332,115364,142758,332,253,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36872,305904,362868,202769,140194,235974,143124,124447,114651,91969,196727,194302,130205,70976,133958,178194,89812,92554,81898,90018,125493,94342,72836,97458,158746,191073,107977,33181,133523,133168,141552,143189,196733,141029,131993,106024,164172,75783,98293,160711,66447,167705,117819,153325,152231,115678,144340,116546,68091,58582,26961,32254,15238,19640,10733,7207,16685,134529,162228,162427,100299,66724,218459,135052,58510,57033,51484,65332,211500,1321,0,134,0,68,87576,162602,88964,493,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,74118,258577,318749,213735,183450,220405,150014,130922,77451,106639,112320,222881,91960,107181,143217,179120,106084,67412,102894,88526,94584,97718,105878,93425,69035,113057,132745,46432,156202,172426,112169,110623,142462,237331,173494,145228,139715,63482,141247,167444,74077,68620,100872,157079,154373,128890,108398,114878,35717,40421,29163,49315,26374,8213,12579,29252,112550,184642,49229,42898,34057,95007,162063,57414,52072,158422,220471,77052,2329,57031,7184,0,0,51843,127194,0,148630,173868,56546,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
