0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,100496,148195,151600,150869,81466,98570,88314,112310,92434,58787,33290,51872,46546,112528,145544,69691,167737,153749,127110,289998,392063,463172,448313,245173,250259,124646,144887,194990,246884,185451,263482,133709,150114,319483,355736,235244,214247,301230,416527,485836,314540,28564,54961,39137,59588,261683,181280,131362,347402,304511,280339,202547,161730,69529,84511,64685,26053,49008,46460,41608,51818,67906,165192,231238,193387,171645,88831,101779,261511,617751,399109,592570,386502,258693,302228,163425,159972,65586,198109,233012,294453,173952,192170,85856,116100,137202,158166,115738,132238,106365,165867,120008,150852,66699,59424,13147,4591,24929,100087,69637,110274,129378,128493,99525,123626,166028,210710
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69218,134655,155181,118767,91797,94368,68490,75235,139446,261906,269702,129429,56246,77071,114432,88161,31060,74386,102098,144044,347076,506372,502151,494277,385406,192074,154552,164707,179977,227308,238767,371598,298283,232584,273508,398212,355103,476125,341434,247746,218175,281211,36458,35343,34694,99551,149373,483206,773144,713896,318060,223849,196902,222372,95422,63723,47965,36111,48682,58700,64999,45012,50075,89825,230489,205031,196122,148736,103435,215669,545289,511694,666953,499932,261554,303469,213371,208578,156943,276986,343237,281878,205840,311895,189421,134130,118752,141338,106484,195208,123386,104561,151528,121421,142501,28263,35316,80472,136414,78246,44723,90033,140477,148341,118678,133757,207624,88183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175515,237784,159895,232621,122497,177383,108258,150380,227216,452854,359285,98206,71868,135723,81926,117130,99900,146955,114879,188445,645712,451347,436761,303081,195018,174214,201715,162425,155390,166501,182429,265941,365221,330132,403531,461156,322199,300643,226875,152031,329074,115047,36115,56954,43624,66886,193970,530337,945878,457277,200800,167073,174237,197667,96098,76899,36778,18782,53826,46252,51228,37463,58095,65438,94598,115222,157144,228139,118665,108465,299976,322315,508934,320691,392589,293669,222979,245469,280574,255730,277465,316376,198765,204147,247295,151457,168504,238591,116286,141709,255150,172524,134319,134898,96286,142488,155202,141435,91027,117197,40659,53954,92281,109377,124447,162625,283452,157906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138170,172090,217041,103686,87003,155819,133847,100001,139503,364148,358650,47347,106467,83358,85446,148213,193568,197823,128288,684027,821647,418909,345043,199695,140864,150881,176531,136435,128386,192659,154156,238152,364984,315257,392965,383689,298015,334971,183097,295422,586453,175644,37046,54144,44344,75081,177890,499802,531728,214832,161801,158293,210054,164637,105344,94660,56402,26191,41109,55983,62514,50207,59787,82345,54655,51036,92445,198655,111238,99352,120348,232786,543581,365610,367831,542957,379411,280129,170537,246670,245053,313920,212310,178734,237662,100480,245336,286174,219231,190107,157778,133838,142404,86268,53933,131661,204030,127317,215699,80738,77556,11922,47162,47851,121549,221713,281401,254548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18657,117521,153394,123858,38357,201797,143048,95991,116139,168426,375327,320158,83373,34622,23260,55333,85118,131014,112424,420322,616625,741351,253991,190234,191208,200913,165307,198930,154857,120927,155656,285713,424370,259557,323216,240605,266327,333133,320154,283481,163074,243898,196618,56145,38576,58454,84178,214969,582831,633478,241384,89760,73391,117510,87494,96831,39362,32514,40142,37864,68687,64321,54044,73911,69714,57866,64368,76945,83441,100460,88117,69864,119953,387139,260419,253301,327688,430515,233955,173489,352996,365504,282867,223017,205792,135712,140844,223945,192777,202285,245417,199949,181247,184321,177173,64389,147922,116186,147099,126256,207197,114573,20297,43134,98273,115689,196667,299616,358308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87558,76937,26750,32248,66624,91721,202345,265269,104302,185675,526161,131841,68483,22332,17155,20416,40781,186632,254678,382405,430061,395921,185617,175313,161240,158341,96237,143815,140980,104797,159093,172382,341075,253622,388911,314546,287906,273497,696818,687092,191544,200846,114242,73124,104647,99331,54077,193532,184173,169291,183928,83913,143562,299981,242308,237582,44563,30584,29876,55141,54042,72296,64893,63528,41369,65713,59733,77155,108462,114491,110878,109109,136069,390078,256425,230443,227797,195562,146802,216217,285610,154348,178203,208097,117588,52094,139969,479017,233370,342860,383515,273150,273888,379621,213254,168864,149280,227573,122027,119131,135037,135789,17734,65497,190209,197569,171247,127925,149508
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21735,8475,0,90583,256296,116602,76525,176115,32329,41529,57035,59546,31257,33855,75690,84637,29558,172942,238703,527476,285525,300844,226710,179192,173428,145631,171789,150442,173331,127899,185723,292110,391468,244706,387738,300041,461336,580968,700956,341263,301023,55180,51771,77540,81022,91750,66131,129986,118347,107163,61124,29702,180198,250571,330831,248271,30922,37319,34953,54693,46382,69276,57313,65079,46177,54779,74533,96523,106575,107742,129673,130214,147724,283170,243344,144829,112642,97176,178144,149495,118063,103894,166632,164854,127141,140207,149750,540743,313097,283150,350075,390703,191416,151480,199867,197786,200304,188701,156094,150643,102437,137540,152855,123827,96679,184157,225414,125019,153313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,8459,77555,229037,170597,136930,50681,43970,26506,5351,10444,15782,37927,69369,150127,75301,143732,201782,562353,261497,240529,282346,230184,174593,164052,132675,198809,214091,190480,174708,275592,552027,356310,370406,512734,339036,654169,529326,408843,244598,121066,29575,43032,79991,67061,45284,120056,186671,52212,32869,33687,182057,304704,122198,72436,35622,25840,23328,32950,51504,52509,52659,57959,76701,86828,84834,55480,110908,104592,137684,151636,196923,387932,223967,192391,57543,58130,84224,150216,146726,73845,131458,180314,144699,235257,275163,346360,474893,320306,432065,265618,114182,192838,172922,243065,181118,154303,190270,182529,149166,149774,139517,205756,123548,132612,143597,137560,162058
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,8936,52,38438,126242,185447,100630,43657,40577,23250,1172,344,31230,32017,61924,107915,198340,272199,234244,231355,423834,213764,175466,167723,194322,171246,126305,156003,244220,152396,152830,104240,259090,400443,542785,363356,292849,412089,570593,353977,176129,322696,189192,51834,58334,72441,111446,30278,25614,89382,23223,29527,33205,47223,92417,35343,24220,27917,31690,32572,50784,56496,50251,38441,49937,85865,96516,64896,56816,103675,129965,150333,113065,105327,453169,253671,177970,57995,9373,13172,156868,162052,102795,156848,202731,209121,223037,368668,503393,422689,329628,428679,336712,129818,245182,175426,162762,178771,190388,139227,156824,186824,267825,298191,240193,173338,83640,95385,116426,181441
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243,249041,110720,17609,46804,67154,147244,258547,91336,81489,60348,3882,1389,21179,188800,106077,110144,105230,156957,127872,255005,221660,390023,252844,178273,193048,163128,110955,112068,163673,219472,193884,181295,77456,226756,188691,218221,164577,460302,354993,327425,220554,209675,146593,53487,79176,60402,79273,66753,15275,18799,6119,13438,20273,34649,32146,35452,35779,26505,25658,33737,42332,43027,50321,39815,12709,31135,79459,97030,102933,136489,103229,75205,76166,82006,132592,246511,224188,192805,167732,176464,82281,86309,61644,128565,239713,215067,277939,232873,344800,653105,348491,247930,311597,342135,64365,105607,166067,196257,311339,260821,203434,251802,226684,261660,187627,188816,264678,103049,91926,126672,164291
