2464242,1249905,1689029,1929926,3029719,2152126,742381,498095,322409,2971819,1885478,2012008,714520,738107,4338746,1046473,3383707,5846454,2607771,867678,6753115,1060700,3470564,846190,780701,1519534,1448049,1513932,2353093,2755790,1828160,4332955
1929488,982255,5541722,3265755,979229,1096680,905951,230505,1379036,9254245,2947786,1125553,1048751,1629253,1027006,2064369,3226237,4838136,5059364,2190159,4904942,1563493,2125757,959383,299297,439522,1048538,5944093,3375384,6805997,2060277,3473377
1377214,1412399,4899865,1795883,533317,720565,317596,1926123,1174438,2042503,1507497,879167,1613533,1687642,828738,3311769,3831440,1511857,6913633,3050354,2475243,6112105,6297041,3781166,8123793,3796714,3994337,3091378,1074288,4354283,2481640,1416567
2098408,874411,1262804,247862,903839,548733,957679,1042190,1358796,2261528,2022972,1933262,2435976,1958824,1780834,5177685,14051859,1431628,3521433,4653776,2605497,5829195,9080094,2008935,2351353,140439,398896,2088797,2127603,1739075,2445218,1317711
5178235,482685,277291,124322,163324,671485,1260569,2293120,4561765,1699639,2018352,1856775,2485902,1945823,1385283,3582342,3346217,1970978,5389024,3479524,2529426,2237610,5105172,1235945,2845247,447450,477106,1775046,2603857,3134887,2095886,1409029
5753009,876077,1826364,414705,861207,2607413,2649018,1312722,1990669,1674222,5437937,1472390,2869640,5168213,2215781,2121877,3418873,2389842,3161788,2698322,2583914,1593619,2837903,595945,3095332,1198085,26886,887394,332948,1036854,938629,272575
6482859,1512757,1781804,364262,694393,2067272,1382848,1442727,1259997,1841789,1442971,1545877,1422241,1994225,1527435,1818747,2264911,5188524,5334104,2195747,6047123,1306491,960355,372523,1722503,15657,253514,4440,15148,26924,27422,86312
3649686,371873,1243064,129574,381229,1524477,1910419,1441013,2449503,1936014,981798,517740,1069748,1236315,2051040,1214660,1926817,4644471,5692351,2277355,5143127,4126930,2655324,125642,260158,46958,95058,4008,172490,91756,18604,222034
1279816,891602,2604840,1138306,772441,1230228,9781742,2753622,3626982,2513216,1417768,933644,1826349,1898971,781750,1245608,990349,2917773,2459392,1285713,2898574,6950957,6729760,2938493,139052,11886,139420,422228,25172,405752,228612,979284
1464750,1300221,144289,113390,1365864,2016382,6358969,2048455,2818400,2884762,3210461,602324,1376649,1203879,2508550,1187288,938603,2429917,697602,1644978,10126371,12944632,4046975,8116059,81664,54102,54720,232867,125620,348,296261,712612
1050542,4214671,518712,394158,904308,409154,2020781,1595612,2473147,5516879,4247952,1356815,2354659,2260591,3192374,2754987,2694458,2044391,1012515,5610908,8371293,10891612,1171586,3334593,190116,155480,135076,231151,349142,1074676,411357,2066922
991820,2712454,2018531,700442,654427,493614,1348248,1462667,3960506,12280730,7976905,1992880,2252759,3897790,3159814,3481984,1282384,2362707,1595245,1789940,2695589,2159931,4133793,1095554,791056,8933827,3127607,2405155,3990439,3446099,2703783,1103429
1269651,811774,1034699,1744204,1000096,693236,607211,2768685,7752609,23496355,9878235,2669589,1007564,1761521,3374400,2185931,657208,336525,1020469,1699080,4985516,2583771,1281497,575780,2485546,8481158,2255266,24192,981552,878407,1409808,707311
1085836,1920347,1617051,1871622,4489057,2489866,892317,959586,4884591,6648019,5803658,2536249,1993149,1707225,1276923,1429415,149525,1770578,739277,384600,210680,414815,3426735,17244852,1852524,359376,45588,2272,8516,136538,152184,405563
2084799,1018519,1725517,822685,1103411,1628643,372358,3167398,864002,2757559,1997632,981479,1161594,1218604,3410913,882211,918626,670321,580354,283028,997058,198869,16046575,14282705,496818,26750,60804,64296,86750,60650,316170,364824
