0,0,0,0,0,0,0,0,0,0,0,0,0,0,814066,256109,69152,0,0,0,0,0,0,214656,202506,24492,0,227620,21680,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,899420,1144719,1190630,438044,339316,0,0,0,0,0,158066,253745,1762184,450432,19262,0,0,388770,0
0,0,0,0,0,0,0,0,0,0,0,0,854479,3556486,999306,974269,348572,65076,732,0,0,0,0,0,0,0,0,0,0,0,62510,46206
0,0,0,0,0,0,0,0,0,0,80797,379803,1042645,778931,606708,460999,554293,0,1916,0,0,0,0,0,0,0,0,0,0,0,120577,239696
0,0,0,0,0,0,0,0,0,0,473130,861424,296204,267857,91981,281100,494773,0,732,0,0,0,0,0,0,0,0,0,0,0,9672604,3745699
0,0,0,0,0,0,21976,199497,124007,192755,333378,167483,503536,548191,831164,310618,126792,0,0,0,0,0,0,0,0,0,0,0,0,4192,1612745,0
0,0,0,0,0,86229,245040,111307,197646,343074,484157,466436,572731,483354,263613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10813178,0
0,0,0,0,54220,118220,123932,363202,380237,503504,423646,177976,751806,630296,0,0,3724,0,0,0,0,502,0,0,15671,0,0,0,342308,113818,412916,0
0,0,0,206597,506864,744965,295184,1219380,698592,967760,1255788,247522,57990,718168,0,0,0,0,0,110886,672283,20372,1417399,2297987,500920,580334,414631,2902382,1319157,601690,0,0
0,0,254781,254674,255772,533278,700340,270621,423768,0,135284,265593,64518,207144,0,0,0,236104,0,0,0,0,78452,2675318,1185461,1229031,57896,0,17618,0,0,0
0,3476,171927,277873,822893,528799,364410,350945,0,0,3968,9066,23496,141777,0,0,0,0,73400,0,833677,1142668,148864,2224408,756795,129269,0,0,0,0,0,0
0,38473,517249,343227,331736,812272,343820,371601,0,0,1906,245065,592758,527854,189994,0,0,0,88,248776,912413,1323338,307082,10110,0,0,0,0,0,0,0,0
0,254951,1587474,59445,216095,150917,555548,259848,0,0,0,5764,835910,2026756,152662,11292,793795,300884,574577,866600,607994,33819,33662,92734,115520,0,0,0,0,0,0,0
0,405958,336209,7914,41611,13794,923701,6013,0,0,0,766,3146,0,0,553481,1154577,533994,1280839,6735811,101106,168178,230206,140928,0,0,0,0,0,0,0,0
0,380462,205599,16300,19873,19281,132649,7156,0,0,0,0,0,0,0,0,694418,1100789,229776,0,2786,1110097,44018,0,0,0,0,0,0,0,0,0
224641,367697,332708,33479,1848,102618,278142,173666,0,0,0,0,0,0,0,0,0,362,5464,484545,1702139,332307,2098145,0,0,0,0,0,0,0,0,0
495819,409692,253761,52064,0,179850,165078,416149,0,0,0,0,0,0,0,0,12536,6341819,4687673,896841,759470,141513,0,0,0,0,0,0,0,0,0,0
153364,207963,100816,111959,11009,325118,587019,1961925,0,0,0,0,0,0,0,0,0,7316066,4866900,188286,365058,0,0,0,0,0,0,0,0,0,0,0
158832,150297,32526,1375,1572,102192,1934631,5348782,0,0,0,0,0,0,0,0,0,18714800,7843496,880721,1482280,0,0,0,0,0,0,0,0,0,0,0
250257,138358,51334,2652,47,473606,474121,5659245,0,0,0,0,0,0,0,0,5267153,8721720,4836034,49963,19878,0,0,0,0,0,0,0,0,0,0,0
100310,69537,19075,15262,34766,387854,1977286,15686631,1177331,0,0,0,0,0,0,0,7727396,37288687,3499544,0,0,0,0,0,0,0,0,0,0,0,0,0
37478,64908,92613,250954,124006,1244483,1147501,5990430,19493364,105619,456,17092146,62892138,0,0,0,2482898,14008271,230105,0,0,0,0,0,0,0,0,0,0,0,0,0
18156,2896,459454,143362,2571714,750618,3337766,3037363,14305453,28090647,5534126,27610691,115894108,269468,402437,3165380,1151492,6117547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26784,72231,447275,18288,5802,495367,3617433,3385366,6977541,7221550,11159803,11772516,23849232,4150553,2398557,1980263,3122771,3949470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,318861,119514,343878,273335,1806359,2635809,4747595,3979818,8525698,25865294,9751353,9751227,361724,340139,1164355,10012438,3688075,230,0,0,0,0,0,0,0,0,0,0,0,0,0
64046,74453,536470,81780,1347861,831400,2757859,4766862,5665237,7594894,1232950,983177,221566,499547,1843131,8544653,30428553,12013993,37899689,0,0,0,0,0,0,0,0,0,151626,0,0,0
1431950,106624,247142,48316,1092134,2552536,4365421,4805330,5241927,5124786,165370,535689,66942,1003760,3464001,25960882,23912564,4255734,37485887,7163775,0,0,0,0,0,0,0,0,0,0,0,0
42768,72874,95640,350852,316747,306152,1918215,6198439,4890306,2985300,1274669,1289382,771139,1252827,4888268,28201440,27276172,11856802,11554405,85460787,4153619,0,0,0,0,0,0,0,0,0,0,0
0,38943,59404,13186,86856,34569,587099,656120,946870,1681066,609832,115544,33444,180476,1057912,4616449,5868139,3075286,6014844,14339705,10470303,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
