2342335,2583575,3060488,5412301,5060789,4028909,7083684,13678436,14678282,12414065,4795784,2034308,2700499,3130246,1535603,1616206,2249557,161349,209858,0,0,0,0,0,0,0,0,0,0,0,0,0
3356894,2443259,2259698,5578180,6785289,7715158,13574013,13314481,10135926,9878481,5761971,5680157,2184804,1938961,1462159,2531952,843129,4332,3017135,393011,0,0,0,0,0,0,0,0,0,0,0,0
2713867,2695607,3421299,4886807,6401743,5029691,10325930,4615801,6583588,7918365,8943582,5074149,1760688,2915048,1681302,3452434,716746,3019832,1772278,2069305,735,0,0,0,0,0,0,0,0,0,0,0
3511240,3651714,3945329,4752627,3897829,3853723,4441568,5437398,4200109,5319886,9708465,9224924,3021047,2844136,2518920,2343352,5402008,2602098,2051425,5409287,2629761,269,0,0,0,0,0,0,0,0,0,0
3157893,3703184,3528047,3794601,3279526,4253052,3316446,3384990,3524591,5273840,5597254,4823459,5348799,4617111,4768511,4331315,2234452,2249337,2102398,2328623,4305494,389108,0,0,0,0,0,0,0,0,0,0
2825726,4863618,3678411,3125481,2947359,3088502,4047619,3248142,3132067,3846109,4174948,3379528,3881030,6597183,8288109,7314856,3350349,4313375,3492081,2929133,2398594,2727156,445,0,0,0,0,0,0,0,0,0
3260695,3295364,4437973,3352094,1258094,2487119,3802650,2092500,2578090,3659155,3601556,2850651,6961698,6736904,9911853,8696313,8397791,7420589,8039710,3599974,1936510,3046155,19409,0,0,0,0,0,0,0,0,0
4210199,2947172,4687491,5204963,1345765,1738464,3655227,3598262,3240383,2369808,4932269,5337618,8185315,6018453,9879570,10163493,9032940,8330156,10454721,5689716,3614502,6220756,841816,0,0,0,0,0,0,0,0,0
4211968,3149731,4176126,4596528,2657806,2166811,3389831,6104137,8673951,8876040,5426510,6227951,6841088,6814444,6179948,7534051,5774735,6478212,8459274,6970710,7703059,9433485,3179898,0,0,0,0,0,0,0,0,0
4077685,3753336,3142029,3814437,2812329,2287731,2568040,4214751,5204339,5519968,4036400,4599968,3472687,6755291,4892610,3746798,4350336,4269182,4918213,4697258,5304703,14215720,4084032,0,0,0,0,0,0,0,0,0
1438290,3158453,2876369,4529140,2663017,2154328,3193112,2950433,4360806,4074735,1860599,2228080,2996212,3933646,3543337,5062400,4957917,4316994,7892668,4433688,6088484,3976040,861007,683452,171360,664,426,0,0,0,0,0
1656721,2974249,2736911,2251163,1794467,1781045,3075159,4049930,4525984,6587997,2695816,2958103,3262692,2964838,3023117,6649870,7481645,5003612,7914025,5789319,7543002,6193850,4400413,5396210,4778229,2428473,1069932,284975,916,0,0,0
1780487,3684605,4432118,4722503,1280570,2723074,1604859,2061017,4421487,7942064,3814553,5106957,3295730,2996959,3435307,5079927,8111213,8687524,4478043,7350896,8918379,7271778,6569183,4086501,3414422,3411692,3983324,1961526,1677246,821653,31353,0
2630916,4734282,4182920,4734196,3575422,1238151,1988580,2302247,2290034,4271540,5544247,6419545,4172875,4143235,2941124,3574471,5398800,5752045,3729487,4985290,5889550,7216343,6218546,6138012,4255231,147001,601958,403042,641259,1517851,991134,573380
2569076,4618745,3156511,2140055,2425160,1942212,3007382,3906863,4379228,4804388,5441279,4808764,3406399,4159277,4119637,3487394,3929616,2791991,3218955,3682661,3696935,2892120,4816716,4537934,5465435,6947534,3511284,1093175,657049,467509,79349,49971
1798214,1891765,1949189,1315000,1367321,2638156,2116163,2590153,3960682,4841607,3145498,1844048,1562493,3492719,5694067,5392642,4365761,3025106,3608565,3366620,3289811,4382664,4212000,4525493,5014510,4811464,5265373,5134622,4193599,5421529,5389113,3810437
1730155,1908484,1647635,1507619,1523490,1363618,1787470,2423958,3322135,4156724,2429660,2573593,2024042,2633007,4037467,4654252,4283157,3901661,2491493,2230250,3276104,3164508,3975677,3749034,4173485,3871510,5109652,4776749,4750266,3534644,4598454,3126757
1912198,1990138,1490484,1436851,1856504,1412831,1863206,1761177,1819515,2000028,1793571,1996824,2354900,2506579,2588825,2844626,2689238,3373886,2527406,2776920,2034667,2348539,3833935,3353810,3528701,4454188,4205054,5913559,4944448,3059216,3148504,2655906
1545811,1641199,1594724,1942910,1918403,1751018,1707870,1783013,2289057,2231954,2237298,2540166,2445053,2798971,3137654,2998030,3700526,3781038,1966934,2041715,1342099,2731590,3502833,2882989,3605745,4570660,4538377,3968610,4789586,3767313,2819826,3134137
1251228,1404003,2029636,2033162,1594601,1425496,1201858,1289449,1678318,2003931,2871466,3155537,2259461,2626910,2447153,2405281,4179994,4351624,3506469,1411976,757071,2204343,3026266,2557624,3247089,3912825,2493232,2970653,5708203,3505852,3944867,4074004
1276629,1373772,1300477,1620819,1348163,1337898,1071308,1010179,1712740,2502764,2842088,2491294,2191971,1961293,1911676,1708310,3387191,3977526,4371049,4270525,1534457,1295749,2855959,2416424,2491862,3115651,3045470,3296747,5400411,2978778,3027084,4636600
1180234,1396547,1460494,1337406,1459046,1095231,1393466,1477782,1416296,2475607,2703611,4049469,2654417,1662221,1457657,1522983,2965793,3503616,3832363,3242242,1702399,1405732,2218052,2615925,2111191,4012141,2110457,2391801,4710098,1849021,1791329,2356396
1096593,916837,1449211,1711206,1832249,1540816,1873010,1890806,1978803,2222514,2413257,4157858,3075846,1560515,1295246,1446073,1658169,2362803,3224884,2230348,1650399,1819453,2173438,3138554,1960467,3291878,2355576,2642718,3451803,2627583,2395019,2357999
612035,1539310,1168725,2340755,2424339,2117554,1744154,1971736,2210684,1846771,1792640,3428948,1948983,1511565,1324961,1528321,1657977,1777442,2220371,2131323,1936208,2306092,3468448,5018873,2193131,2008274,3101311,2586162,3043956,1979567,2939374,2105220
105866,3106324,1254885,2101456,1791307,2013073,2292666,2162431,1714423,1704783,2621626,3655629,1730023,1395168,1699036,1868740,1842317,1656198,1776475,1978400,1407165,2391621,3726458,4130519,2004766,2252359,1364678,2626107,3090482,1949972,1922789,1363030
1596253,3071121,1305428,1266230,1485735,2950460,5425433,4300159,2293180,1980724,3451723,2640904,2454660,2745655,1772993,1689426,2076566,1704296,2260146,1799050,2252523,2500277,2273086,2789145,1817956,1756772,1652263,2286447,3207005,2283202,1536782,1452124
1372079,1178062,1374572,1490588,1307896,1348633,5111012,4248692,1891332,1994385,2058313,2073842,2736049,1700066,1299043,1850540,2028152,2082639,2085231,1883807,1944784,1857797,1683439,2016302,1894175,1870022,2369986,3210636,3393045,2416093,1507844,1154786
81061,457131,761797,985159,900469,458520,128605,101488,325062,251403,1752681,1816601,1483610,1619481,1674293,1744248,1543921,2277635,1655168,1770027,1214799,1301256,1372602,2528573,1796525,2399540,2335556,2158339,3471476,2040017,1923875,1080426
205,148,634,151,362,66,134,116,0,0,1094,717488,1431162,2248418,1755264,2112489,2034811,2023094,1603482,1705267,1964492,988268,1284795,2344354,1482446,2960633,3098772,2028706,2523463,2151401,1382680,1136514
0,964,401,708,802,260,396,317,624,689,1471,326,854502,2019978,1900281,1664343,2313779,2081399,2450241,1565886,1349290,1571215,1601905,2235928,2179014,2802805,2910034,1884691,2190497,3258743,1592813,988793
0,0,0,0,0,0,0,0,0,0,257,92775,851979,1683160,1722717,1514197,2096989,2322740,2443141,2014215,1552865,2034106,1350533,1777033,1864400,3452439,3108612,1765581,2977020,3358386,1800399,1370576
0,0,0,0,0,0,0,0,0,0,0,17573,1171726,1731832,2270577,1605123,1518038,1822965,2072135,2006836,1824975,1675218,1172564,1055846,2119586,6346495,3837557,2542398,2186734,2449841,2448162,1110655
