3598892,829254,890324,16986,11314,24992,1278,182,658475,2968954,756041,80512,26721,9382,127620,180002,162876,18311605,46210,75578,26833,126592,5610890,18679757,463444,0,0,0,0,0,0,0
28068,8403673,6056153,1890,9592,7852,14180,29178,8122,40110,18772,197398,234641,111416,106070,32388,2626695,3718662,225804,6054,180387,212222,1056354,6979293,950349,16606,0,0,0,0,0,0
10458,1521416,3349238,8752,9400,10866,726,4918,5938,6634,2362,11488,51808,25780,535618,30612,4120065,1283418,1046227,18072,190072,172019,413600,3110557,3693410,124418,0,0,0,0,0,0
2773950,284760,3387737,479634,15034,192,10984,3472,46898,42766,5186,184,6274,2403131,17612,142428,43926,307050,127465,78272,1701080,190787,374336,2007996,3588149,92708159,0,0,0,0,0,0
2286,128122,100105,679028,33344,7210,43646,29270,651915,68752,4710,32356,135896,27191624,43818,7160,110049,145031,1107684,382727,697376,210264,761303,191775,1944094,196105750,107404,0,0,0,0,0
7884,68770,239758,49854,8458,17904,21478,68640,590883,1002893,47112,12748,34658,48935,157030,127827,799967,336584,1574509,1459523,2454562,125565,57640,4445991,184387,5893873,264493,8056072,4640938,0,0,0
679852,50128,8846,25988,0,1904,3464,3055,14643,358172,3029230,131984,467645,209074,2574831,124499556,744034,98446,628432,752660,41772,52564,32770,89599,3637057,8197928,1585118,101558879,20104318,0,0,0
11024,19894,4956,32206,0,382,0,44496,19370,61612,418267,37650,588908,105836,14489318,87999773,600007,306274,1218190,14986,155790,55288,18206,223905,1609506,17219412,141027550,181467903,3099929,0,0,0
16540,13240,192,5336,0,0,16706,6238,431040,37408,152072,39070,53326,745986,876958,0,210871,98832,3512255,343349,23130,39688,42440,370020,97168,21321319,88918695,217808102,0,0,0,0
15328,86622,79594,1236,291014,40840,0,57784,328244,1035205,24556,18720,116720,3813306,1406280,11620,583422,490021,408783,3587528,584176,1296682,781523,1548112,206870,3111917,1400456,48515225,0,0,0,0
74010,0,57644,62820,283680,192,1262,5102,194740,1122729,48900,26354,58488,1432484,376267,91,447962,104395,274,95264,5411807,786108,1405790,179078,211068,142760,272392,796727,0,0,0,3687
31270,59690,59794,86998,34014,2898,26258,87908,192564,34128,32080,175436,122264,73416,110952,24354,94966,326390,180,73288,2779160,11738095,5056,1592,22368,73526,343752,182262,73562,0,15904,22867
18984,491539,16276,300690,81010,1328,540,1456,70090,3734,171041,412458,117692,39064,285173,101718,20596,0,9872,101090,328796,1336280,650378,1530322,9798,68732,159617,129268,71970,10400,8756,3894
944,7316,2758,295996,190,44523,6625,16874,822,40610,162371,881673,6098,98990,388682,31028,204316,95378,49250,74108,562319,301569,124458,233490,232347,3249207,475810,91294,97732,66438,23650,63624
20026,0,4942,0,664,950,4096,7550,88198,3010,7269453,8918556,279683,34064,19484,72642,245552,4428,7484,20298,47759,138312,216756,259402,338601,354082,191724,17210,102705,242727,84310,3172
0,0,1008,0,0,714,14902,98940,550,5722,395663,44644,14700,7282,4328,45320,18310,18552,0,10890,16184,145917,59840,3294663,615088,4250733,802175,28690,12572,7264,1142141,3277415
2856,0,0,0,0,1474,30982,121292,7154,115409,245802,18726,12772,14388,60316,300459,38860,91970,730,21798,11108,29059,117854,255052,190316,2600513,554856,101688,109824,45826,2895853,44402
10090,382,3482,0,1328,2580,184,738470,256898,32987,17288,7752,75434,2462,4968,1992,32740,61412,60885,29368,42922,78804,6282,16216,794522,315632,644985,248858,79354,43378,1120555,277105
0,25480,10852,0,0,43062,16958,11966,750894,16646,21576,1696810,13524,4062,14080,82796,8252,168444,19188,35524,69060,182,0,5964,39002,27254,359167,798919,37076,116808,6616,35470
570,0,55120,152864,3818,294458,5766,1324812,21449546,41863,9507,94070,35582,1592,345834,0,0,2956,544,2556,2096,0,0,184,2552,5110,91204,1915617,29848,87444,8792,107390
14102,18888,0,14554,24842,2196,11744,549454,588222,37566,15568,21540,9070,0,129712,726,0,182,1830,1966,7108,51098,0,2096,544,1094,10296,77592,37710,95924,14392,43434
568,32712,50826,3520,4960,192,3602,626340,458836,368,5016,7528,17070,61186,0,0,366,10648,4052,2902,6480,1540,0,1278,366,1268,730,17058,87226,9932,32506,72026
4956,32670,0,380312,12546,48019,7156,3094,5462,182,180,36068,362,164060,8930,0,0,7538,3822,1096,16346,31658,27450,1204,552,912,5150,179057,62874,34554,41048,93768
0,1000,8286,668,566,18225,3088,8034,21522,15000,182,0,4104,149210,6024,31802,9052,1096,726,47704,25174,0,13704,0,546,2728,116030,92381,16924,188748,15864,366
764,384,20636,33838,4104,885215,35510,3881695,24350,63108,0,0,182,0,19340,360,4138,3418,1278,86520,20236,0,6377,91,180,548,16642,0,826,195242,27492,20594
1046,188,5072,13824,664,82615,21976,1523476,749988,3288,1874,0,1554,0,4026,0,2164,722,25133,40666,362,0,0,1192,998,274,0,0,0,72576,6172,2180
1332,994,4190,12214,1326,188509,3890419,1767756,3932356,8336,26908,20984,822,0,0,24620,0,2812,10436,5924,182,0,272,542,21302,1642,0,0,548,3358,16102,0
164652,28188,446135,12512,17860,848040,4611199,600199,80778,350486,0,18820,0,0,1552,722,366,0,0,0,0,0,0,0,0,0,0,0,0,0,28970,4378
1716,4936,177465,14804,7922,506074,685853,437420,44960,184,4776,1822,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,914,180,0
3512,6806,25986,24202,45554,1426521,790784,151568,27868,5500,6796,1646,0,0,0,0,0,0,0,0,21738,0,0,0,0,0,0,0,0,0,0,0
8714,10456,6846,3714,15870,1120717,337080,1592,0,0,0,0,0,0,0,0,0,0,0,0,4654,8156,0,0,0,0,0,0,0,2190,0,0
12516,32035,11226,6614,7892,24636,7250,732,26082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,3182
