0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,697370
1367026,791103,0,0,0,0,0,0,0,0,0,0,0,381078,2874605,878809
3003678,5748453,921027,0,0,0,0,0,0,0,0,0,0,2732150,5040312,639852
2698293,2864901,733959,0,0,0,0,0,386,0,0,27358,433983,746499,3283674,1240672
1349753,1731824,2035672,1285207,339634,41608,0,0,194406,611915,1024058,2739863,423182,1813488,680262,0
1485712,2002197,2826078,2920926,3356692,32444,505560,397661,1407890,821930,78358,0,0,0,0,0
814606,1684822,4754893,5205220,4069979,2236000,1027510,1401824,1065264,959508,199307,0,0,0,0,0
1667062,2096896,3149303,5227824,3964606,5737362,2082832,1222515,1511438,4388012,881264,0,0,0,0,0
2633595,3076959,6310317,4445713,4263565,4450371,3221326,3122071,3404502,3224896,565752,0,0,0,0,0
2063646,1376865,1345997,2526667,2541450,4840133,4943948,3572447,2590484,3135437,513166,0,0,0,0,0
1061066,2157990,1934129,2699596,2545968,2795271,2650860,2038088,1384395,3118440,692980,0,0,0,0,0
1246406,1153492,1158333,985107,1036274,886285,636003,680724,581013,981963,141199,0,0,0,0,0
829893,983279,1212346,1486110,1278152,852630,635761,385051,427181,660145,81154,0,0,0,0,0
1132760,1327142,1462699,797740,411308,467506,427330,599973,475727,534464,129855,0,0,0,0,0
769198,1084501,785958,409111,313143,574614,513485,876345,835699,620598,55302,0,0,0,0,0
267350,341910,392765,341554,219619,60435,60252,108371,54986,24404,0,0,0,0,0,0
