24221074,69579425,90063315,66968039,80200128,17291680,53703299,46492313,10336865,1380641,5544050,9217068,528328,9940,139468,1578
43757043,45629476,114641547,157950553,105359153,36693682,42539623,39137219,7064070,12481412,16702802,9079205,4667593,519283,0,0
52777353,45710543,102112734,103181891,173624749,106709117,34787804,29497765,11895805,12383943,7458862,9276046,36973236,119971,0,0
54908477,161924809,108033123,129258436,244475396,80789455,37015173,10742815,7981089,8717461,21726669,12595224,7975545,2726292,0,0
98467071,707823120,117546832,125223228,78631652,43772127,32698888,5690770,5963177,11927247,32072737,27751705,5273582,5447803,690291,2668872
37466844,744728145,111854122,88306332,66983332,38438766,27090657,6184488,7653605,18082231,13285120,28093965,12788437,7158884,18843604,10304945
0,80934025,46470783,58294826,39043354,80464695,35243777,16878223,6417483,17813924,29202544,14301257,23241840,10897971,16000061,12236682
0,0,31116564,11368369,4634027,17071591,23218704,29176217,9812527,8345846,48048016,34211845,20445446,11664338,9457089,6203047
0,0,27566365,30344827,13521873,147283,28821992,25706691,23370102,6786888,44992434,61749987,34773689,23099091,15029830,6595320
0,0,8745092,16343314,19869438,2275458,18547172,34795168,10192926,6829953,10161196,22688192,2979724,10715316,16873855,17120492
0,15498006,4739015,17628921,14156242,1384252,13148702,38432977,7509439,12652354,6275016,18781160,1741941,12356240,35906311,15861824
0,14529844,18804017,29913979,28232659,33480002,8127366,18406927,35678711,35779605,6028463,6282197,729266,1135102,2752458,1326175
0,11644109,32942871,30372362,17839097,1468223,19360922,59041674,47135969,20615090,10425602,5621236,7956505,1780602,249154,27647
0,606200,5354551,8308180,17074498,224102,6843805,29656848,24165803,7223734,4137655,8107014,17919590,1122235,3854534,115590
0,154966,7888619,4634294,3395783,4211552,19642833,24330191,23286435,5494311,4296146,2434224,6084898,13818,21906,469998
0,0,1374979,718560,250847,3160256,3094841,2882740,135662,14691811,11381932,32811205,550342,10060,0,99106
