0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1816740,1813092,412414,2422194,19674,0,878996,151813,553270,0,0
0,6563,0,0,4064897,5011184,1438350,2353573,2518864,1626010,495595,6526184,3004247,1919763,0,0
463149,103935,0,0,5469684,6774493,2727576,0,618019,3085562,2565197,2576061,2088262,2131769,0,0
164548,0,0,0,7454750,11495236,2492945,130594,2830383,3584145,8981323,2234386,3186354,1688422,0,0
0,0,0,0,7242835,9330541,10637945,6636,3782889,3106765,10225008,7462196,2019499,1629555,0,0
0,0,0,0,5159038,20898072,71861967,18632821,9679732,9530178,6177992,7139082,397298,0,0,0
0,0,0,0,0,0,44873604,54517263,33932318,11901041,7225544,10466471,6941633,3846670,0,0
0,0,0,0,0,61289926,110037565,72940440,33469926,18907261,8878207,5869716,9842051,4595958,0,0
0,0,0,0,0,49871261,85024603,47800131,37445871,25740589,11239992,11528857,9317370,13738681,0,0
0,0,0,0,0,6103808,33996872,32370060,44057214,23314428,23604133,13139737,14680882,9499817,0,0
0,0,0,0,3211419,30764955,62401289,131115550,34204016,28525317,17523756,8759497,9933919,9999230,132,0
0,0,0,0,26038670,28434994,34295841,162560200,42922983,33272317,18096235,8551351,8902777,7677137,0,0
0,0,0,0,25287601,14992562,12017513,1180826,38553590,13094778,22006011,17567922,9256177,9590687,0,0
0,0,0,0,354096,31185522,290825,266759,37214983,15079965,5877464,13558713,22436921,5606417,0,0
0,0,0,410,9889112,22258214,0,0,20625807,19795801,4288824,17258190,4777385,5743911,0,0
