0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1061423,1945359,85039863,13975027,3917510,35905606,140725580,118222145,0,0,0,0,0,0,0
0,18879599,1021002,33118718,8969375,6713704,10189206,91546615,135561685,0,0,0,0,0,0,0
0,31091130,2338110,5949016,12997099,15973175,18686381,4972171,49445002,10610083,0,0,0,0,0,0
0,14274853,10090612,17900229,49772077,67954770,11437814,12946472,31169658,85396908,26550533,0,0,0,0,0
0,5668154,5346437,12692396,44099522,48004962,39092606,85943977,11156640,144831310,5387165,13665803,94239,0,0,0
0,4003412,4428877,34446274,99901865,59931277,12946009,98764062,153260752,36807728,48255279,63695642,13142305,0,0,0
0,1598055,22132406,107715449,119785266,67775170,193468682,401545698,103612451,94116345,39530425,33936386,28142456,104690871,26900651,0
46,3927545,33246842,121848809,147185084,64370476,228197738,97015042,76003348,71593640,53407357,24523692,29271806,209038734,6382760,0
0,5216349,69560420,47067376,70886120,731662,1721343,1566068,3908813,696010,19212724,16167624,2243453,90009610,0,1005
0,19647618,44772160,2701654,5308181,749427,755953,1240568,1481128,49568669,59059536,210852937,108277224,48556370,0,0
0,16356134,57250418,54048866,3734471,431301,1316226,1120906,1052568,1410587,49974893,164495406,98566737,4618655,0,0
0,53202,14913601,8788146,79177112,321682,0,2531441,980074,593335,687256,73719668,16195878,0,0,0
