0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799508,1322851,766202,292127,72675,47783,2074999,316014,569447,679301,467936,971107,504435,0,0,0
2236403,5049679,2434524,2406202,2287075,1431016,1995642,953054,461263,273271,500713,1898882,650325,0,0,0
2893143,14832472,6664063,664116,458498,2906137,3340761,754331,78188,533461,670454,261070,624410,0,0,0
647445,9878869,5941085,162539,480968,2167448,9665336,2940569,870312,221348,27033,102736,41897,0,0,0
2688502,24432551,2958399,172869,112096,1093998,470726,4505952,757549,455656,288893,101402,3654,0,0,0
7336423,20599097,4791820,370009,657196,310053,672054,1172470,656754,898534,266039,675661,586328,0,0,0
8995486,16987161,6696933,913762,1699294,497727,1600634,279652,2984480,2307262,1320326,1097811,3755438,0,0,0
8494346,22761269,13066255,11034497,5077124,1364457,6212793,1291194,7261525,4681126,3167156,6934069,5734760,0,0,0
10074052,31579104,25870310,17400925,15961518,3540588,6714148,10263930,15609496,8608615,4728267,2575819,2177914,0,0,0
23432629,38289059,27830523,26400033,29694334,19163016,12776615,16767774,8707832,5073229,6342926,2603964,1072844,0,0,0
28671,95643,170610,158274,294852,66059,169750,31703,33259,17253,17265,4000,3963,46,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
