63378,110933,30230,2211606,358640,541401,209365,18986187,9801918,12570162,25446540,10000643,11212606,2935059,2082434,2950
806308,48615,45380,1317658,279217,2305988,4251796,60480997,35438328,37892360,43973778,30095263,24636782,496657,1447680,13248
281200,41451,3418479,3977379,6383173,12748532,29305766,31440151,21296726,39929338,50465377,51050534,23357488,2733680,3212353,21178
391731,170984,40895936,33972088,15279580,58878,25987182,12937153,678847,13904665,11899762,16077189,10993356,13882282,11157,37433
2372176,11752411,52232527,21423980,11000009,0,0,910,951968,92134,0,7276921,9603348,3690,0,1544
4554123,17354045,29131935,1053027,276,0,0,0,72622,11704,5397897,12550119,8039438,4527352,0,2781402
24335001,27878452,7089980,77782,0,0,0,0,0,0,9089877,24897176,7675209,6945476,2312,2378
26060137,25454780,22336247,4358985,2335114,0,0,0,0,0,5671076,0,0,0,0,0
1463840,4898797,38619312,9380865,0,0,0,0,0,0,0,137838,0,0,0,0
9462,206931,12090101,12366512,2478842,0,0,0,0,0,0,0,0,0,0,0
0,962098,5754446,320,23640166,0,0,0,0,0,0,0,0,0,0,0
0,2054346,631,688,12729235,0,0,0,0,0,0,0,0,0,0,0
1756611,1280,3796380,410,1221828,0,0,0,0,0,0,0,0,0,0,0
0,4238,5334,78405,3646,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5334,0,0,0,0,0,0,0,0,0,0,0
