0,0,0,0,0,0,0,0,0,0,0,0,0,1593168,18960727,9487688
0,0,0,0,0,0,0,0,0,0,0,247453,2809542,5477085,6129946,12277338
0,0,0,0,0,0,0,0,0,0,1248202,3743870,3904777,5704314,2305522,9738936
0,0,0,0,0,0,155799,1668717,950458,584955,1953558,2281220,3116120,6569844,6533324,9879669
0,0,0,0,629483,84003,777522,5191661,3426618,2274053,1713691,962799,1652665,5692734,8505857,9659148
0,0,0,198592,1089542,718481,2198334,4489130,2902276,3661552,1603752,1347576,1640012,4053703,9312250,6583275
0,0,0,0,36393,1125203,3326884,4506295,3696808,2420848,1748708,1627421,7680969,11673321,15327888,8885188
0,0,2150144,2629250,2481207,2221348,2512911,5827193,2652691,2317148,2210407,5154861,10691035,9700062,10762383,7914923
0,0,1436020,4484439,6990264,10268508,5072979,3650222,1374587,2549812,5627927,7444273,8384167,8214709,8198637,3673115
0,0,6034492,16777377,11989111,4898344,4042828,2240593,1794119,2373234,5285027,5163062,5428628,7616530,6020900,3217797
0,306766,9769860,6255470,6097673,11407050,3618605,1708458,2437610,2726818,4606758,6129434,7089285,8023101,3600045,6641623
0,4145147,9072207,1356218,6495097,8806021,4018309,2802243,2349971,3476305,3637902,4782315,8175871,4247783,2515322,7653676
2975,4819954,4534722,502228,4305438,5461153,7262803,3327136,2689560,3932876,3637382,4552398,4432747,5877651,5637819,4280305
417740,1982292,6519971,1078012,3770590,9348162,1748798,1934375,5367660,2544622,3834685,5958818,7532354,7616339,6474544,6951903
634783,3787589,5048224,2574935,3943053,4671777,1403497,3760316,6456154,3007020,3242234,3236488,5653550,7512107,5733700,9129539
1839517,3361609,2848522,5178350,4672350,6205982,2417823,7291612,1845674,3722173,5351577,3687117,5234042,8821651,6224210,8201694
