16951080,19239315,19426592,22923034,19465676,3889195,3841475,12522754,14474171,44286923,34557241,36666317,43094140,47199366,43095235,34709992
18779759,20312200,19521795,29005890,11501297,6327985,7017935,11515864,24732978,58229647,57961815,48873521,37047155,31707316,42091407,18233087
20820083,18907689,19688799,27540793,15694872,6933069,11858264,22637903,38936633,62171199,39598515,35323886,52580360,31867498,32782797,8028505
28390363,24198960,29725544,28927743,23530195,7475116,8695350,15480646,43324084,51893584,37593620,60863774,49647002,17761748,21624305,12823301
24795087,31034535,32307144,23156024,7274097,3986373,5164201,10153555,30931276,34544628,18931163,39924011,47248556,17297157,6612435,18181331
15067820,13774163,11889410,17801727,6446859,5574763,2762597,12792610,21730293,45491944,11360417,21551938,20133119,17961828,19935068,20308817
14150525,7299071,10672953,18375160,5792173,674388,821423,2762990,16354112,29593374,13878858,9099625,10584499,11952472,32260582,10713021
21714753,11169805,8575962,17338776,18189308,7891407,6227942,5955123,6883695,8142831,9099713,7890069,13361838,21026834,20299446,11544627
17778610,17981859,19325828,32595696,25286987,42676302,24026942,9158782,5371099,30258875,16562298,11069710,25678857,18266983,12034267,17034057
25592753,19678898,23823912,29477637,20325887,13601921,9364538,14650282,4535921,22595277,19949335,15579966,25857759,23810348,13723344,18430404
21833404,21412548,25434915,24874503,44385425,28499935,8672640,10254996,6196111,16167806,12117301,12759364,16046748,22369564,11715674,14041455
15658898,17426343,19719828,20030481,30360815,20667140,7985262,6236314,4155376,8505418,16089059,16852255,12118434,20236761,12028225,12791590
16014918,20210407,15018415,23957734,34310850,21156030,7493741,2844226,3187839,13946586,13588431,8565899,14440472,14625940,24250155,10690627
16568361,13856030,18346117,19279096,39851803,23895965,3515344,1766044,4585211,16537106,11363371,9362588,10139545,4437675,254270,1450915
15896362,18189226,17979632,17018245,8208865,3662391,2522297,1804454,3542478,10382109,5381122,7426853,5798602,2355139,508986,84304
8594898,8031601,9901342,6902295,915578,946094,1265655,1800587,2582233,4218521,6303179,161205,0,0,0,0
