0,0,0,0,0,0,899420,3405524,846512,0,0,372722,2242927,697314,21680,388770
0,0,0,0,0,460600,6232541,3041282,967941,2648,0,0,0,0,0,468989
0,0,0,221473,316762,1835415,1615788,1514863,621565,732,0,0,0,0,4192,15031048
0,0,258669,843481,1424461,1552215,2438187,263613,3724,0,502,0,15671,0,456126,11226094
0,716052,2040879,2485525,2090120,1904187,1047820,0,236104,110886,692655,6469156,3495746,3374909,1938465,0
41949,1310276,2495700,1430776,0,260005,1285885,189994,0,322264,4212096,2690464,886064,0,0,0
660909,1991042,422417,1745110,0,6530,2865812,717435,2783250,9457827,911097,497530,115520,0,0,0
972800,588086,143620,591613,0,0,0,0,1795569,719785,3147329,2142163,0,0,0,0
1266838,518600,515977,3130171,0,0,0,0,13670421,10639700,1266041,0,0,0,0,0
697744,87887,577417,13416779,0,0,0,0,32703673,13610214,1502158,0,0,0,0,0
272233,377904,1791109,24801848,20776314,17092602,62892138,0,61507252,3729649,0,0,0,0,0,0
120067,1068379,3823501,13377928,56595191,56077136,144163361,7946637,14341280,0,0,0,0,0,0,0
465734,1081642,4258955,14908125,25765647,37832774,10834064,11892278,56143059,37899919,0,0,0,0,151626,0
1654216,741950,4267569,17287405,18242319,3265110,3094668,62514591,67301272,141664854,4153619,0,0,0,0,0
38943,72590,121425,1243219,2627936,725376,213920,5674361,8943425,20354549,10470303,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
