0,0,3996,0,3006,0,14182,87219,258399,126831,214917,13810,0,26190,31644,88973
5908,3724,10546,0,0,1528,0,9076,596144,657680,265659,334882,0,9298,36430,146488
23460,124456,1134,1706,83310,22120,17654,357034,169097,3557313,18683438,15322,0,8542,53530,29376
15562,13698,63680,67426,35920,24638,5144,0,0,0,16351059,1094,6967,13140,272953,6497
41464,7020,1382562,191576,0,0,0,0,0,0,1927927,5564,243122,43825,48215,3384
20862,412159,2072812,73909,0,0,1315696,1196208,0,1577533,1188005,247392,30914,142310,72798,7542
1948148,1604738,4208163,375057,266248,0,228721,576774,2826833,221794,847511,144434,285059,199605,557144,196968
717959,222183,2806063,1414404,10886583,81353,6159373,3831400,1351776,312871,1238371,1167019,518443,78972,167500,53951
465742,0,5148,1968800,3873074,647501,16675893,1128166,207246,685782,593257,539382,247260,277201,264089,0
5397273,1488534,3505899,0,2920703,5089247,12927800,687854,1371525,1945689,452270,428567,329120,805435,201682,1046
7671685,0,3000373,1884099,16647239,3695397,21726537,5111227,3083045,2264283,635594,1719876,1562275,963103,1729208,0
71414743,0,4434464,27398911,8193816,4365742,39892363,11010100,1704037,717228,1720892,3232,4843139,3992868,519571,1704
51753652,8147254,4548104,51362114,13095391,46502109,28445635,19600607,6452512,0,0,5518134,4628031,1762891,3753,7786
50973086,53203210,72302535,90125686,50243299,104702395,29762416,27727718,8570821,5384031,801270,61703797,6383548,506103,9155,0
53671534,62336048,118008361,121518092,75645912,34465493,59101964,47152943,9807678,9594760,5705509,19289536,4553579,27289,5040,1170
22305969,79584405,55881325,91964907,49346716,15063245,34970860,33649769,6433749,616024,164048,3247871,1610585,105843,26250,1170
