0,2778,0,2180,0,4254,0,7742,14046,174,4106,0,176,5068,9350,3791
350,560,0,1520,304,0,0,566,1788,126058,3295,830,5406,912,3458,418626
7720,0,0,0,0,108564,0,524,27882,597191,5144,8629,0,1690,26043,9664
199646,46956,0,53660,226219,31270,60149,230412,1497918,1689747,281090,26533,145887,157303,9136,49290
1655676,983139,18951,1481481,4599478,176162,13999,1649723,7903975,1708101,480699,49732,0,837092,2987843,427016
1992235,1660983,512705,750526,29880641,32639,14835,385283,3652106,1713833,564421,379102,31825,46640,5990659,1180694
9313820,7411122,934106,0,223457,549385,9856491,25512321,3898914,3027718,2053426,168488,3845,169037,569247,96806
17328752,35773588,4576255,1852640,4485057,11291421,8905422,3030634,21776543,3487575,3917544,916515,61745,52808,39941,17707
11541419,19371369,22127296,11787005,1820206,2698274,1340121,91350,23661840,803825,3542501,14762318,437938,542342,479808,30056
18610747,21334569,18933243,7272209,34480,218834,233794,24614,335637,15386,0,277036,79326,2236,5708,14108
23782835,11780776,5532897,728300,1299969,1092,2999,256989,338412,3098,43922,1002321,471844,66370,1264,3834
5580081,1967008,511984,747754,4814254,271353,14736,15144,0,0,0,6740,1510,17857,0,16082
4976987,1567338,1673784,4573298,19603790,8010007,673116,62864,0,0,0,2216,28416,38960,0,0
612816,247034,2708149,7035096,1877076,14508960,374495,55660,0,0,84978,10420,0,0,0,1506
91657,75546,741729,1342418,16726,588662,368089,0,0,21776,0,0,1698,0,0,0
137263,4763,308332,181334,390,132378,20728,7204,0,0,0,0,11908,6546,0,0
