0,0,0,0,0,0,0,444074,4320128,18883,0,0,0,0,0,0
0,0,0,0,0,0,0,4464607,741817,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14456208,7504133,9476,0,0,0,0,0,0
0,0,0,0,0,0,6001791,36903814,14041740,3605509,0,0,0,0,0,0
0,0,0,0,18574772,126870,12691993,23456959,27417155,11998889,2897528,0,0,1424113,1757770,0
0,0,0,4505311,43843308,13100704,26189473,36396522,28227698,22859079,11303205,5455934,4904900,12035577,16215702,0
0,0,0,7322160,19734545,13442465,15795219,29364895,61222685,46208131,22376292,18711488,9279795,25653205,25658418,15584675
3231725,930604,422083,16260637,8559897,6003193,7897770,28398736,30349985,39023607,40860104,40093107,20527638,53878081,28151919,31690727
31774365,11061161,3751224,12755620,6753185,1709254,17665789,24302222,27310243,32756968,34425392,35391252,27193986,46443850,51231153,20164762
31464923,13354604,11959281,23467999,3296570,4182041,25251338,25184954,26865339,25349969,39039018,20763473,16373723,25475365,58157707,29669958
31453947,20535026,22657002,26712553,1888007,2477706,37065796,43639960,47974493,24572112,37120300,27713966,31117575,11216622,64704192,35098811
33554259,30314346,16410526,17304416,3403021,1235815,21688117,30868370,31748835,28691737,35764534,34535848,45584800,13596290,65247856,30407181
29548175,19979944,14195366,5314969,4689778,4868050,35276352,14918443,36605863,45175839,32185237,40544244,31329143,23766367,39729751,32866782
28797478,15072971,17165475,12831934,10166362,5063416,18330040,10881954,19669657,36845546,34866152,37381571,42499224,25426137,26945966,28831592
25843791,19589124,32837549,13374751,7431663,2192678,6244846,16136236,34469994,37778748,30725724,39349163,43713757,29371326,19403028,31494395
22361011,21678973,39481575,17107763,14162904,4461084,17785596,17354580,24756392,52804463,22333331,31491236,36540743,37344284,24625455,27487134
